Time,!a,!b,!c
22282.1637961918,10000,10000,105
22302.3267762993,10000,10000,102
22323.5550586388,10000,10000,103
22350.2206983818,10000,10000,102
22370.8615029465,10000,10000,103
22390.907926177,10000,10000,101
22411.4243055864,10000,10000,102
22432.8085583239,10000,10000,101
22453.2098266997,10000,10000,105
22477.3932466352,10000,10000,108
22504.5321833478,10000,10000,106
22530.2241885863,10000,10000,102
22557.5243885365,10000,10000,104
22578.9735475063,10000,10000,103
22600.4239104047,10000,10000,106
22638.4472997692,10000,10000,109
22660.5121763225,10000,10000,110
22691.7262314864,10000,10000,112
22714.8505873146,10000,10000,111
22737.0709182241,10000,10000,108
22758.1587914924,10000,10000,106
22798.8328247533,10000,10000,106
22821.2999560638,10000,10000,102
22845.2150015736,10000,10000,103
22868.6917619177,10000,10000,101
22889.3220876088,10000,10000,98
22919.2141026452,10000,10000,94
22946.6946368579,10000,10000,93
22970.2476823441,10000,10000,96
22996.1548709037,10000,10000,95
23022.6959073204,10000,10000,98
23044.9689898702,10000,10000,96
23069.1522771658,10000,10000,95
23093.4291240688,10000,10000,91
23114.0564456727,10000,10000,93
23136.6928961802,10000,10000,93
23157.7383110914,10000,10000,93
23178.8577524632,10000,10000,92
23209.4546916902,10000,10000,92
23236.1996514504,10000,10000,90
23256.3152659491,10000,10000,89
23277.3266764676,10000,10000,88
23311.8133812397,10000,10000,93
23339.7926630384,10000,10000,95
23362.883133051,10000,10000,96
23391.172013435,10000,10000,96
23412.6203236322,10000,10000,97
23435.8115649128,10000,10000,95
23456.657106255,10000,10000,100
23477.5617097081,10000,10000,103
23499.2014420751,10000,10000,105
23523.0194458263,10000,10000,106
23545.4445944078,10000,10000,105
23577.3540524953,10000,10000,104
23599.4607034728,10000,10000,101
23627.6670789837,10000,10000,99
23648.5699906466,10000,10000,99
23672.0452074665,10000,10000,98
23711.5247217378,10000,10000,101
23735.0581866527,10000,10000,105
23755.957487684,10000,10000,108
23783.1236022246,10000,10000,109
23803.4060123264,10000,10000,106
23831.0362056679,10000,10000,105
23871.8704420455,10000,10000,103
23894.1399037011,10000,10000,101
23923.0957924419,10000,10000,100
23953.3274341513,10000,10000,99
23974.4066327074,10000,10000,97
24003.6561175764,10000,10000,101
24025.8898190257,10000,10000,101
24050.0532171244,10000,10000,102
24087.1222721454,10000,10000,103
24111.6494458603,10000,10000,103
24137.3798243289,10000,10000,101
24161.0348238812,10000,10000,102
24183.8281363722,10000,10000,104
24206.4232528256,10000,10000,105
24234.2531899115,10000,10000,106
24255.6836625409,10000,10000,104
24276.32531075,10000,10000,103
24302.563919647,10000,10000,105
24330.6173954926,10000,10000,107
24355.3352121292,10000,10000,111
24381.5927596723,10000,10000,108
24411.2457781188,10000,10000,109
24432.4876192094,10000,10000,106
24458.003875745,10000,10000,105
24482.4412750979,10000,10000,103
24505.59569317,10000,10000,105
24529.1529389738,10000,10000,108
24556.119014535,10000,10000,106
24582.7361368916,10000,10000,110
24604.6252187988,10000,10000,110
24626.2999123527,10000,10000,110
24646.9395814585,10000,10000,111
24671.4729257081,10000,10000,114
24694.0866119637,10000,10000,114
24715.0613676559,10000,10000,113
24737.1459740111,10000,10000,115
24760.9621290235,10000,10000,119
24783.0605590374,10000,10000,119
24807.9817743458,10000,10000,118
24828.3019625141,10000,10000,114
24853.5350760922,10000,10000,119
24881.4186985453,10000,10000,120
24912.0438596674,10000,10000,119
24935.3311668004,10000,10000,118
24956.2306720884,10000,10000,119
24982.3763314268,10000,10000,117
25009.133531044,10000,10000,118
25035.0022778391,10000,10000,112
25067.5022718086,10000,10000,115
25090.1183167452,10000,10000,115
25116.223508454,10000,10000,114
25139.8882770808,10000,10000,113
25160.1270916955,10000,10000,113
25182.2774675679,10000,10000,112
25203.6756162257,10000,10000,112
25227.991208416,10000,10000,113
25248.5686750685,10000,10000,116
25280.8363375359,10000,10000,115
25301.1660967944,10000,10000,111
25323.5446414352,10000,10000,112
25358.8063418111,10000,10000,111
25378.9025199688,10000,10000,111
25400.1084703392,10000,10000,114
25426.1111617435,10000,10000,114
25449.1021108449,10000,10000,113
25475.7891776316,10000,10000,119
25499.7757907026,10000,10000,120
25520.348598701,10000,10000,118
25558.7221944816,10000,10000,120
25582.0262728354,10000,10000,123
25602.0338900308,10000,10000,125
25622.2913204132,10000,10000,126
25646.755487254,10000,10000,124
25667.6342347652,10000,10000,128
25695.1068275346,10000,10000,127
25729.763256665,10000,10000,129
25755.6053460006,10000,10000,128
25775.6059624231,10000,10000,128
25796.1407045496,10000,10000,125
25819.1966029786,10000,10000,121
25844.8965927835,10000,10000,119
25873.645918272,10000,10000,120
25899.4798653876,10000,10000,119
25923.3985365639,10000,10000,116
25960.348699374,10000,10000,114
25980.4141587533,10000,10000,112
26005.8195042521,10000,10000,110
26034.1281648728,10000,10000,109
26055.0277510769,10000,10000,110
26077.7361159013,10000,10000,109
26115.4163554604,10000,10000,108
26140.1563410461,10000,10000,106
26160.2794674695,10000,10000,104
26181.8193085995,10000,10000,104
26216.6271441162,10000,10000,106
26237.5190018516,10000,10000,108
26257.7490833005,10000,10000,112
26286.4699483465,10000,10000,112
26315.1788645552,10000,10000,110
26346.4663368098,10000,10000,113
26367.0644185576,10000,10000,113
26400.7379144717,10000,10000,115
26427.0562758414,10000,10000,113
26459.02911653,10000,10000,112
26479.7499835766,10000,10000,106
26515.0020461029,10000,10000,107
26555.6154582529,10000,10000,108
26578.0083878742,10000,10000,112
26599.1559328267,10000,10000,117
26623.442353527,10000,10000,115
26647.5398440977,10000,10000,117
26669.0055154401,10000,10000,119
26690.4985685819,10000,10000,116
26717.3484096983,10000,10000,115
26739.764189586,10000,10000,114
26769.2535833461,10000,10000,109
26801.1629057175,10000,10000,106
26824.5941583944,10000,10000,107
26849.1121421531,10000,10000,109
26870.6880619845,10000,10000,105
26899.5385638498,10000,10000,105
26926.9151177527,10000,10000,110
26949.7633425753,10000,10000,112
26970.4658599831,10000,10000,115
27003.453742713,10000,10000,114
27023.9831955515,10000,10000,111
27046.7870133435,10000,10000,108
27068.4571996109,10000,10000,106
27090.0579768956,10000,10000,109
27127.4857432154,10000,10000,107
27155.195686101,10000,10000,111
27178.8231479208,10000,10000,113
27202.1691998204,10000,10000,115
27223.1908182331,10000,10000,117
27245.479660186,10000,10000,117
27267.2340160675,10000,10000,119
27293.2819389818,10000,10000,121
27318.8517078395,10000,10000,121
27346.50114787,10000,10000,123
27368.4514487205,10000,10000,122
27391.7008081528,10000,10000,128
27412.5038040236,10000,10000,127
27440.714933407,10000,10000,126
27461.3120733601,10000,10000,126
27482.8291656769,10000,10000,126
27507.4602729933,10000,10000,125
27531.4399961826,10000,10000,125
27556.0616894497,10000,10000,124
27577.4341157854,10000,10000,122
27604.4981129601,10000,10000,121
27624.603437237,10000,10000,121
27644.6801188072,10000,10000,119
27665.7733630047,10000,10000,121
27687.3244226822,10000,10000,118
27715.8450851644,10000,10000,119
27736.3639508469,10000,10000,116
27757.9068182535,10000,10000,114
27787.8910261962,10000,10000,117
27810.3015978184,10000,10000,117
27830.8286617411,10000,10000,115
27851.5427505051,10000,10000,110
27871.6583914762,10000,10000,111
27898.3708187992,10000,10000,109
27921.7824046981,10000,10000,109
27949.4281472147,10000,10000,108
27970.9106564657,10000,10000,105
27992.4399345091,10000,10000,105
28012.9477398729,10000,10000,109
28045.7133957201,10000,10000,111
28071.7793282499,10000,10000,105
28101.6356354521,10000,10000,105
28140.914595979,10000,10000,108
28162.0961893821,10000,10000,107
28199.4709321877,10000,10000,105
28224.076013388,10000,10000,105
28244.5891424547,10000,10000,105
28264.8468710929,10000,10000,104
28287.8660608294,10000,10000,105
28308.7265015602,10000,10000,106
28330.7364682028,10000,10000,108
28353.3322170407,10000,10000,106
28374.0076290932,10000,10000,109
28403.594405804,10000,10000,112
28424.7503488718,10000,10000,114
28459.1700134825,10000,10000,112
28508.2269334809,10000,10000,113
28531.7442359454,10000,10000,113
28556.2512031217,10000,10000,113
28579.2706820226,10000,10000,112
28600.835944341,10000,10000,114
28629.8275147747,10000,10000,110
28652.3143501721,10000,10000,111
28676.5170130445,10000,10000,112
28703.8444109853,10000,10000,114
28740.7328250283,10000,10000,116
28774.6753420481,10000,10000,110
28797.7172569759,10000,10000,111
28823.4893059192,10000,10000,110
28844.0242216559,10000,10000,109
28864.88562302,10000,10000,105
28893.8432180627,10000,10000,106
28921.2096816501,10000,10000,107
28949.303002515,10000,10000,107
28978.3878120679,10000,10000,105
29003.1521062829,10000,10000,104
29030.2551749511,10000,10000,106
29050.5806987949,10000,10000,105
29072.755042156,10000,10000,102
29098.7485475898,10000,10000,104
29119.4276243376,10000,10000,101
29148.5284111678,10000,10000,101
29168.5918037463,10000,10000,99
29198.1784663728,10000,10000,96
29219.9936954336,10000,10000,96
29240.1176888479,10000,10000,96
29261.2781826861,10000,10000,94
29284.0364023426,10000,10000,97
29306.1918598826,10000,10000,97
29330.3302787416,10000,10000,98
29352.4133687807,10000,10000,99
29379.9198086496,10000,10000,95
29403.7371433554,10000,10000,95
29424.6445824064,10000,10000,97
29445.4400889974,10000,10000,98
29471.1803356238,10000,10000,97
29492.2334280212,10000,10000,98
29514.0209701742,10000,10000,98
29538.6709036252,10000,10000,98
29559.3777771904,10000,10000,98
29586.1697160888,10000,10000,97
29609.7405318269,10000,10000,98
29635.5118329497,10000,10000,93
29659.8017711182,10000,10000,95
29684.9095166048,10000,10000,94
29708.7328611011,10000,10000,93
29755.9278275778,10000,10000,96
29781.2026826532,10000,10000,96
29807.7480546512,10000,10000,95
29829.5786233816,10000,10000,95
29852.3938073399,10000,10000,98
29889.5874035126,10000,10000,104
29925.0092272045,10000,10000,100
29947.7789049344,10000,10000,99
29971.5988699767,10000,10000,98
29995.1886853498,10000,10000,99
30018.3126308892,10000,10000,101
30040.0072173517,10000,10000,99
30064.3124152301,10000,10000,102
30086.841636638,10000,10000,104
30106.9908581855,10000,10000,109
30130.0510096832,10000,10000,107
30150.9637925692,10000,10000,107
30172.0791313987,10000,10000,108
30192.5890469851,10000,10000,109
30213.2104564678,10000,10000,109
30242.6483487225,10000,10000,108
30281.4716741479,10000,10000,111
30302.1273410933,10000,10000,110
30327.3807270765,10000,10000,110
30352.7958262971,10000,10000,110
30377.3141393216,10000,10000,111
30397.5495627796,10000,10000,107
30419.0414816279,10000,10000,106
30439.876532257,10000,10000,105
30461.4803765613,10000,10000,107
30482.9551320464,10000,10000,107
30509.7457062517,10000,10000,108
30531.8098846488,10000,10000,107
30559.2280969215,10000,10000,107
30585.7862663205,10000,10000,105
30607.2985099068,10000,10000,103
30634.2089418034,10000,10000,102
30655.1153035307,10000,10000,102
30683.8314414005,10000,10000,101
30705.4354547778,10000,10000,102
30731.8973240938,10000,10000,102
30753.8212974402,10000,10000,103
30774.6045610269,10000,10000,102
30796.484195355,10000,10000,99
30824.1702218854,10000,10000,95
30851.6648557634,10000,10000,97
30884.3226403539,10000,10000,98
30905.9220968733,10000,10000,96
30931.7461848266,10000,10000,98
30955.4111771101,10000,10000,96
30975.5878521745,10000,10000,97
30998.0628064147,10000,10000,99
31023.35569523,10000,10000,99
31046.3719963649,10000,10000,99
31066.4667183285,10000,10000,96
31087.3130086372,10000,10000,96
31109.701876076,10000,10000,96
31142.7803265306,10000,10000,96
31164.2940837006,10000,10000,94
31186.5245277173,10000,10000,92
31216.5680327782,10000,10000,94
31236.7763119108,10000,10000,95
31268.9107936841,10000,10000,94
31296.4161626687,10000,10000,92
31321.323627142,10000,10000,95
31348.1351624651,10000,10000,94
31371.292779698,10000,10000,92
31395.6827930866,10000,10000,95
31417.5261268577,10000,10000,92
31445.6279706541,10000,10000,96
31474.7803215711,10000,10000,99
31496.3051771756,10000,10000,98
31519.0720820154,10000,10000,97
31540.3399831294,10000,10000,98
31577.8545096287,10000,10000,97
31599.8129295235,10000,10000,95
31622.9096024882,10000,10000,93
31645.7736778625,10000,3,93
31674.3153950089,10000,5,93
31704.466926438,10000,8,92
31726.7306295359,10000,10,91
31748.0584581988,10000,13,89
31779.39922199,10000,16,88
31799.4468932925,10000,23,87
31836.5878235387,10000,23,86
31857.0600820535,10000,25,82
31884.2000392757,10000,29,79
31904.2072847961,10000,30,76
31925.3977213549,10000,35,74
31945.4012023587,10000,33,73
31975.7257234756,10000,37,70
32000.0382231281,10000,36,67
32027.7780083885,10000,39,66
32066.5899914855,10000,40,62
32089.4209277563,10000,40,61
32111.2303142315,10000,40,56
32157.6943477765,10000,40,54
32187.419782485,10000,41,51
32208.1931990918,10000,44,47
32230.2345723982,10000,44,46
32251.6133085534,10000,44,46
32283.3766894978,10000,46,46
32323.4581213496,10000,47,46
32348.158681228,10000,47,44
32374.4840123382,10000,48,42
32396.8342794938,10000,49,40
32417.3675906724,10000,49,39
32442.5177425717,10000,51,39
32469.463681036,10000,52,37
32494.1700392445,10000,52,37
32533.804918276,10000,54,36
32562.8571895374,10000,53,35
32591.4284550492,10000,54,33
32612.4568692154,10000,57,33
32636.7841138254,10000,60,33
32657.0737755411,10000,61,32
32693.1004106946,10000,62,32
32738.4789700672,10000,61,30
32767.9587345105,10000,59,30
32793.6584046311,10000,62,29
32818.0969059852,10000,68,28
32842.6851963127,10000,68,27
32867.3706804224,10000,69,26
32888.7786665711,10000,70,24
32911.909471303,10000,71,23
32932.7857167262,10000,71,22
32956.2187230475,10000,72,19
32977.6812098587,10000,75,19
32998.6427899213,10000,77,19
33020.461770263,10000,77,18
33040.789785321,10000,79,18
33061.9193182848,10000,82,15
33082.1539320898,10000,84,15
33103.7148924836,10000,84,13
33127.2664868699,10000,86,12
33147.4101154367,10000,88,12
33199.0833409983,10000,91,12
33235.7006240791,10000,91,12
33256.1363217049,10000,93,12
33282.1155626372,10000,95,11
33304.0775699067,10000,96,10
33327.7200264575,10000,97,9
33349.908317586,10000,94,8
33386.5628506386,10000,90,8
33411.6719869732,10000,93,8
33433.1111258508,10000,92,8
33462.8182273055,10000,88,8
33484.4162121929,10000,87,8
33507.4274416979,10000,88,7
33528.3567563126,10000,91,7
33551.0434962755,10000,89,7
33575.5915537952,10000,88,7
33617.4258171131,10000,88,7
33646.0734930698,10000,88,7
33668.7268953429,10000,87,7
33695.5344186324,10000,89,5
33717.4285461401,10000,89,5
33741.3738949033,10000,90,5
33764.3582997278,10000,91,5
33791.8225054078,10000,92,5
33812.154577474,10000,91,5
33844.3327541577,10000,93,4
33870.6074390987,10000,93,4
33906.0213845064,10000,94,3
33929.679830774,10000,95,3
33950.5791383618,10000,96,3
33983.1348394663,10000,93,2
34005.4132646197,10000,91,2
34027.7684908919,10000,93,2
34052.2304710889,10000,96,1
34082.9472270827,10000,93,1
34104.6359390214,10000,94,1
34126.5155613689,10000,94,1
34153.6899555158,10000,93,1
34174.9038460897,10000,97,1
34203.5151449619,10000,97,1
34224.0332178234,10000,93,1
34252.0727951637,10000,92,1
34284.0553146264,10000,93,1
34315.3124759337,10000,93,1
34342.5847390005,10000,90,1
34363.2149886866,10000,89,1
34384.8574621155,10000,90,1
34405.8078921979,10000,91,1
34431.3323723927,10000,92,1
34453.636087034,10000,90,1
34474.0553071678,10000,87,1
34494.769717505,10000,88,1
34528.8904420957,10000,91,1
34554.1339250826,10000,89,1
34576.1895172498,10000,88,1
34596.2684370239,10000,87,1
34627.6867851604,10000,87,1
34656.0095843091,10000,84,1
34681.3889556195,10000,83,1
34709.0361550679,10000,84,1
34731.029473665,10000,85,1
34754.0717775964,10000,81,1
34783.5265306613,10000,83,1
34823.3894789819,10000,83,1
34849.29344641,10000,84,1000
34887.8438489304,10000,82,1000
34924.7496729132,10000,83,1000
34949.1516995053,10000,82,1000
34981.0495693715,10000,83,1000
35014.3559205271,10000,82,1000
35036.329796789,10000,82,1000
35060.8550391391,10000,84,1000
35083.0796175779,10000,83,1000
35103.7574268166,10000,85,1000
35126.7283877528,10000,87,1000
35151.2115416525,10000,93,1000
35171.3392111624,10000,92,1000
35193.0421579896,10000,94,1000
35215.7329689522,10000,94,1000
35240.5661715197,10000,94,1000
35263.7526040631,10000,95,1000
35289.8640340963,10000,91,1000
35310.790867658,10000,90,1000
35343.0421786773,10000,89,1000
35374.988707984,10000,92,1000
35401.3214944077,10000,96,1000
35424.3929890994,10000,93,1000
35445.5826202559,10000,93,1000
35467.1462532715,10000,92,1000
35489.5166111718,10000,90,1000
35511.3139800735,10000,91,1000
35534.2216775714,10000,88,1000
35556.0518736587,10000,85,1000
35582.2173410954,10000,85,1000
35608.1830757184,10000,87,1000
35629.9259378755,10000,92,1000
35653.773689029,10000,89,1000
35675.9246024623,10000,92,1000
35698.8568609372,10000,90,1000
35719.7905152067,10000,91,1000
35748.1782023845,10000,91,1000
35774.4512921611,10000,87,1000
35804.269965213,10000,85,1000
35834.3329030321,10000,84,1000
35855.638927629,10000,89,1000
35877.1248849346,10000,88,1000
35901.1824519828,10000,86,1000
35923.835283861,10000,86,1000
35945.5918309073,10000,87,1000
